CCODE,SCODE,YEAR,XRREG,XRCOMP,XROPEN,XCONST,PARREG,PARCOMP,DEMOCRACY,AUTOCRACY,POLITY,ORIGIN
365,RUS,1890,3,1,1,1,4,1,0,10,-10,0
365,RUS,1891,3,1,1,1,4,1,0,10,-10,0
365,RUS,1892,3,1,1,1,4,1,0,10,-10,0
365,RUS,1893,3,1,1,1,4,1,0,10,-10,0
365,RUS,1894,3,1,1,1,4,1,0,10,-10,0
365,RUS,1895,3,1,1,1,4,1,0,10,-10,0
365,RUS,1896,3,1,1,1,4,1,0,10,-10,0
365,RUS,1897,3,1,1,1,4,1,0,10,-10,0
365,RUS,1898,3,1,1,1,4,1,0,10,-10,0
365,RUS,1899,3,1,1,1,4,1,0,10,-10,0
365,RUS,1900,3,1,1,1,4,1,0,10,-10,0
365,RUS,1901,3,1,1,1,4,1,0,10,-10,0
365,RUS,1902,3,1,1,1,4,1,0,10,-10,0
365,RUS,1903,3,1,1,1,4,1,0,10,-10,0
365,RUS,1904,3,1,1,1,4,1,0,10,-10,0
365,RUS,1905,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
365,RUS,1906,3,1,2,1,3,3,1,7,-6,0
365,RUS,1907,3,1,2,1,3,3,1,7,-6,0
365,RUS,1908,3,1,2,1,3,3,1,7,-6,0
365,RUS,1909,3,1,2,1,3,3,1,7,-6,0
365,RUS,1910,3,1,2,1,3,3,1,7,-6,0
365,RUS,1911,3,1,2,1,3,3,1,7,-6,0
365,RUS,1912,3,1,2,1,3,3,1,7,-6,0
365,RUS,1913,3,1,2,1,3,3,1,7,-6,0
365,RUS,1914,3,1,2,1,3,3,1,7,-6,0
365,RUS,1915,3,1,2,1,3,3,1,7,-6,0
365,RUS,1916,3,1,2,1,3,3,1,7,-6,0
365,RUS,1917,1,0,0,3,3,3,1,2,-1,0
365,RUS,1918,1,0,0,3,3,3,1,2,-1,0
365,RUS,1919,1,0,0,3,3,3,1,2,-1,0
365,RUS,1920,1,0,0,3,3,3,1,2,-1,0
365,RUS,1921,1,0,0,3,3,3,1,2,-1,0
365,RUS,1922,2,1,4,3,4,1,0,7,-7,0
365,RUS,1923,2,1,4,3,4,1,0,7,-7,0
365,RUS,1924,2,1,4,3,4,1,0,7,-7,0
365,RUS,1925,2,1,4,3,4,1,0,7,-7,0
365,RUS,1926,2,1,4,3,4,1,0,7,-7,0
365,RUS,1927,2,1,4,2,4,1,0,8,-8,0
365,RUS,1928,2,1,4,2,4,1,0,8,-8,0
365,RUS,1929,2,1,4,2,4,1,0,8,-8,0
365,RUS,1930,2,1,4,2,4,1,0,8,-8,0
365,RUS,1931,2,1,4,2,4,1,0,8,-8,0
365,RUS,1932,2,1,4,2,4,1,0,8,-8,0
365,RUS,1933,2,1,4,1,4,1,0,9,-9,0
365,RUS,1934,2,1,4,1,4,1,0,9,-9,0
365,RUS,1935,2,1,4,1,4,1,0,9,-9,0
365,RUS,1936,2,1,4,1,4,1,0,9,-9,0
365,RUS,1937,2,1,4,1,4,1,0,9,-9,0
365,RUS,1938,2,1,4,1,4,1,0,9,-9,0
365,RUS,1939,2,1,4,1,4,1,0,9,-9,0
365,RUS,1940,2,1,4,1,4,1,0,9,-9,0
365,RUS,1941,2,1,4,1,4,1,0,9,-9,0
365,RUS,1942,2,1,4,1,4,1,0,9,-9,0
365,RUS,1943,2,1,4,1,4,1,0,9,-9,0
365,RUS,1944,2,1,4,1,4,1,0,9,-9,0
365,RUS,1945,2,1,4,1,4,1,0,9,-9,0
365,RUS,1946,2,1,4,1,4,1,0,9,-9,0
365,RUS,1947,2,1,4,1,4,1,0,9,-9,0
365,RUS,1948,2,1,4,1,4,1,0,9,-9,0
365,RUS,1949,2,1,4,1,4,1,0,9,-9,0
365,RUS,1950,2,1,4,1,4,1,0,9,-9,0
365,RUS,1951,2,1,4,1,4,1,0,9,-9,0
365,RUS,1952,2,1,4,1,4,1,0,9,-9,0
365,RUS,1953,2,1,4,3,4,1,0,7,-7,0
365,RUS,1954,2,1,4,3,4,1,0,7,-7,0
365,RUS,1955,2,1,4,3,4,1,0,7,-7,0
365,RUS,1956,2,1,4,3,4,1,0,7,-7,0
365,RUS,1957,2,1,4,3,4,1,0,7,-7,0
365,RUS,1958,2,1,4,3,4,1,0,7,-7,0
365,RUS,1959,2,1,4,3,4,1,0,7,-7,0
365,RUS,1960,2,1,4,3,4,1,0,7,-7,0
365,RUS,1961,2,1,4,3,4,1,0,7,-7,0
365,RUS,1962,2,1,4,3,4,1,0,7,-7,0
365,RUS,1963,2,1,4,3,4,1,0,7,-7,0
365,RUS,1964,2,1,4,3,4,1,0,7,-7,0
365,RUS,1965,2,1,4,3,4,1,0,7,-7,0
365,RUS,1966,2,1,4,3,4,1,0,7,-7,0
365,RUS,1967,2,1,4,3,4,1,0,7,-7,0
365,RUS,1968,2,1,4,3,4,1,0,7,-7,0
365,RUS,1969,2,1,4,3,4,1,0,7,-7,0
365,RUS,1970,2,1,4,3,4,1,0,7,-7,0
365,RUS,1971,2,1,4,3,4,1,0,7,-7,0
365,RUS,1972,2,1,4,3,4,1,0,7,-7,0
365,RUS,1973,2,1,4,3,4,1,0,7,-7,0
365,RUS,1974,2,1,4,3,4,1,0,7,-7,0
365,RUS,1975,2,1,4,3,4,1,0,7,-7,0
365,RUS,1976,2,1,4,3,4,1,0,7,-7,0
365,RUS,1977,2,1,4,3,4,1,0,7,-7,0
365,RUS,1978,2,1,4,3,4,1,0,7,-7,0
365,RUS,1979,2,1,4,3,4,1,0,7,-7,0
365,RUS,1980,2,1,4,3,4,1,0,7,-7,0
365,RUS,1981,2,1,4,3,4,1,0,7,-7,0
365,RUS,1982,2,1,4,3,4,1,0,7,-7,0
365,RUS,1983,2,1,4,3,4,1,0,7,-7,0
365,RUS,1984,2,1,4,3,4,1,0,7,-7,0
365,RUS,1985,2,1,4,3,4,1,0,7,-7,0
365,RUS,1986,2,1,4,3,4,1,0,7,-7,0
365,RUS,1987,2,1,4,3,4,1,0,7,-7,0
365,RUS,1988,2,1,4,3,4,2,0,6,-6,0
365,RUS,1989,2,1,4,4,4,2,1,5,-4,0
365,RUS,1990,2,2,4,4,4,2,3,3,0,0
365,RUS,1991,2,2,4,4,4,2,3,3,0,0
365,RUS,1992,3,3,4,5,2,3,6,0,6,0
365,RUS,1993,3,3,4,3,2,4,5,1,4,0
365,RUS,1994,3,3,4,3,2,4,5,1,4,0
365,RUS,1995,3,3,4,3,2,4,5,1,4,0
365,RUS,1996,3,3,4,3,2,4,5,1,4,0
365,RUS,1997,3,3,4,3,2,4,5,1,4,0
365,RUS,1998,3,3,4,3,2,4,5,1,4,0
365,RUS,1999,3,3,4,3,2,4,5,1,4,0
365,RUS,2000,3,3,4,5,2,4,7,0,7,0
365,RUS,2001,3,3,4,5,2,4,7,0,7,0
365,RUS,2002,3,3,4,5,2,4,7,0,7,0
365,RUS,2003,3,3,4,5,2,4,7,0,7,0
365,RUS,2004,3,3,4,5,2,4,7,0,7,0
365,RUS,2005,3,3,4,5,2,4,7,0,7,0
365,RUS,2006,3,3,4,5,2,4,7,0,7,0
365,RUS,2007,3,3,4,4,3,4,6,1,5,0
366,EST,1918,-66,-66,-66,-66,-66,-66,-66,-66,-66,0
366,EST,1919,3,3,4,7,5,5,10,0,10,0
366,EST,1920,3,3,4,7,5,5,10,0,10,0
366,EST,1921,3,3,4,7,5,5,10,0,10,0
366,EST,1922,3,3,4,7,5,5,10,0,10,0
366,EST,1923,3,3,4,7,5,5,10,0,10,0
366,EST,1924,3,3,4,7,5,5,10,0,10,0
366,EST,1925,3,3,4,7,5,5,10,0,10,0
366,EST,1926,3,3,4,7,5,5,10,0,10,0
366,EST,1927,3,3,4,7,5,5,10,0,10,0
366,EST,1928,3,3,4,7,5,5,10,0,10,0
366,EST,1929,3,3,4,7,5,5,10,0,10,0
366,EST,1930,3,3,4,7,5,5,10,0,10,0
366,EST,1931,3,3,4,7,5,5,10,0,10,0
366,EST,1932,3,3,4,7,5,5,10,0,10,0
366,EST,1933,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
366,EST,1934,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
366,EST,1935,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
366,EST,1936,2,1,4,3,4,2,0,6,-6,0
366,EST,1937,2,1,4,3,4,2,0,6,-6,0
366,EST,1938,2,1,4,3,4,2,0,6,-6,0
366,EST,1939,2,1,4,3,4,2,0,6,-6,0
366,EST,1940,2,1,4,3,4,2,0,6,-6,0
366,EST,1991,2,2,4,7,3,3,7,1,6,0
366,EST,1992,2,2,4,7,3,3,7,1,6,0
366,EST,1993,2,2,4,7,3,3,7,1,6,0
366,EST,1994,2,2,4,7,3,3,7,1,6,0
366,EST,1995,2,2,4,7,3,3,7,1,6,0
366,EST,1996,2,2,4,7,3,3,7,1,6,0
366,EST,1997,2,2,4,7,3,3,7,1,6,0
366,EST,1998,2,2,4,7,3,3,7,1,6,0
366,EST,1999,2,2,4,7,3,3,7,1,6,0
366,EST,2000,2,2,4,7,3,3,7,1,6,0
366,EST,2001,2,2,4,7,3,3,7,1,6,0
366,EST,2002,2,2,4,7,3,3,7,1,6,0
366,EST,2003,2,2,4,7,3,3,7,1,6,0
366,EST,2004,2,2,4,7,3,3,7,1,6,0
366,EST,2005,2,2,4,7,3,3,7,1,6,0
366,EST,2006,2,2,4,7,3,3,7,1,6,0
366,EST,2007,2,2,4,7,3,3,7,1,6,0
367,LAT,1918,3,3,4,7,1,0,7,0,7,3
367,LAT,1919,3,3,4,7,1,0,7,0,7,3
367,LAT,1920,3,3,4,7,1,0,7,0,7,0
367,LAT,1921,3,3,4,7,2,0,7,0,7,0
367,LAT,1922,3,3,4,7,2,0,7,0,7,0
367,LAT,1923,3,3,4,7,2,0,7,0,7,0
367,LAT,1924,3,3,4,7,2,0,7,0,7,0
367,LAT,1925,3,3,4,7,2,0,7,0,7,0
367,LAT,1926,3,3,4,7,2,0,7,0,7,0
367,LAT,1927,3,3,4,7,2,0,7,0,7,0
367,LAT,1928,3,3,4,7,2,0,7,0,7,0
367,LAT,1929,3,3,4,7,3,3,8,1,7,0
367,LAT,1930,3,3,4,7,3,3,8,1,7,0
367,LAT,1931,3,3,4,7,3,3,8,1,7,0
367,LAT,1932,3,3,4,7,3,3,8,1,7,0
367,LAT,1933,3,3,4,7,3,3,8,1,7,0
367,LAT,1934,2,1,4,1,4,1,0,9,-9,0
367,LAT,1935,2,1,4,1,4,1,0,9,-9,0
367,LAT,1936,2,1,4,1,4,1,0,9,-9,0
367,LAT,1937,2,1,4,1,4,1,0,9,-9,0
367,LAT,1938,2,1,4,1,4,1,0,9,-9,0
367,LAT,1939,2,1,4,1,4,1,0,9,-9,0
367,LAT,1940,2,1,4,1,4,1,0,9,-9,0
367,LVA,1991,2,2,4,7,2,4,8,0,8,0
367,LVA,1992,2,2,4,7,2,4,8,0,8,0
367,LVA,1993,2,2,4,7,2,4,8,0,8,0
367,LVA,1994,2,2,4,7,2,4,8,0,8,0
367,LVA,1995,2,2,4,7,2,4,8,0,8,0
367,LVA,1996,2,2,4,7,2,4,8,0,8,0
367,LVA,1997,2,2,4,7,2,4,8,0,8,0
367,LVA,1998,2,2,4,7,2,4,8,0,8,0
367,LVA,1999,2,2,4,7,2,4,8,0,8,0
367,LVA,2000,2,2,4,7,2,4,8,0,8,0
367,LVA,2001,2,2,4,7,2,4,8,0,8,0
367,LVA,2002,2,2,4,7,2,4,8,0,8,0
367,LVA,2003,2,2,4,7,2,4,8,0,8,0
367,LVA,2004,2,2,4,7,2,4,8,0,8,0
367,LVA,2005,2,2,4,7,2,4,8,0,8,0
367,LVA,2006,2,2,4,7,2,4,8,0,8,0
367,LVA,2007,2,2,4,7,2,4,8,0,8,0
368,LIT,1918,3,3,4,7,4,2,7,3,4,0
368,LIT,1919,3,3,4,7,4,2,7,3,4,0
368,LIT,1920,3,3,4,7,4,2,7,3,4,0
368,LIT,1921,3,3,4,7,4,2,7,3,4,0
368,LIT,1922,3,3,4,7,4,2,7,3,4,0
368,LIT,1923,3,3,4,7,4,2,7,3,4,0
368,LIT,1924,3,3,4,7,4,2,7,3,4,0
368,LIT,1925,3,3,4,7,4,2,7,3,4,0
368,LIT,1926,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
368,LIT,1927,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
368,LIT,1928,2,1,4,1,4,2,0,8,-8,0
368,LIT,1929,2,1,4,1,4,2,0,8,-8,0
368,LIT,1930,2,1,4,1,4,2,0,8,-8,0
368,LIT,1931,2,1,4,1,4,2,0,8,-8,0
368,LIT,1932,2,1,4,1,4,2,0,8,-8,0
368,LIT,1933,2,1,4,1,4,2,0,8,-8,0
368,LIT,1934,2,1,4,1,4,2,0,8,-8,0
368,LIT,1935,2,1,4,1,4,1,0,9,-9,0
368,LIT,1936,2,1,4,1,4,1,0,9,-9,0
368,LIT,1937,2,1,4,1,4,1,0,9,-9,0
368,LIT,1938,2,1,4,1,4,1,0,9,-9,0
368,LIT,1939,2,1,4,1,4,1,0,9,-9,0
368,LIT,1940,2,1,4,1,4,1,0,9,-9,0
368,LTU,1991,3,3,4,7,5,5,10,0,10,0
368,LTU,1992,3,3,4,7,5,5,10,0,10,0
368,LTU,1993,3,3,4,7,5,5,10,0,10,0
368,LTU,1994,3,3,4,7,5,5,10,0,10,0
368,LTU,1995,3,3,4,7,5,5,10,0,10,0
368,LTU,1996,3,3,4,7,5,5,10,0,10,0
368,LTU,1997,3,3,4,7,5,5,10,0,10,0
368,LTU,1998,3,3,4,7,5,5,10,0,10,0
368,LTU,1999,3,3,4,7,5,5,10,0,10,0
368,LTU,2000,3,3,4,7,5,5,10,0,10,0
368,LTU,2001,3,3,4,7,5,5,10,0,10,0
368,LTU,2002,3,3,4,7,5,5,10,0,10,0
368,LTU,2003,3,3,4,7,5,5,10,0,10,0
368,LTU,2004,3,3,4,7,5,5,10,0,10,0
368,LTU,2005,3,3,4,7,5,5,10,0,10,0
368,LTU,2006,3,3,4,7,5,5,10,0,10,0
368,LTU,2007,3,3,4,7,5,5,10,0,10,0
369,UKR,1991,2,2,4,6,2,3,6,0,6,0
369,UKR,1992,2,2,4,6,2,3,6,0,6,0
369,UKR,1993,2,2,4,5,2,3,5,0,5,0
369,UKR,1994,3,3,4,5,2,4,7,0,7,0
369,UKR,1995,3,3,4,5,2,4,7,0,7,0
369,UKR,1996,3,3,4,5,2,4,7,0,7,0
369,UKR,1997,3,3,4,5,2,4,7,0,7,0
369,UKR,1998,3,3,4,5,2,4,7,0,7,0
369,UKR,1999,3,3,4,5,2,4,7,0,7,0
369,UKR,2000,3,3,4,5,2,3,6,0,6,0
369,UKR,2001,3,3,4,5,2,3,6,0,6,0
369,UKR,2002,3,3,4,5,2,3,6,0,6,0
369,UKR,2003,3,3,4,5,2,3,6,0,6,0
369,UKR,2004,3,3,4,5,2,3,6,0,6,0
369,UKR,2005,3,3,4,5,2,3,6,0,6,0
369,UKR,2006,3,3,4,6,2,3,7,0,7,0
369,UKR,2007,3,3,4,6,2,3,7,0,7,0
370,BLR,1991,2,2,4,7,2,3,7,0,7,0
370,BLR,1992,2,2,4,7,2,3,7,0,7,0
370,BLR,1993,2,2,4,7,2,3,7,0,7,0
370,BLR,1994,3,3,4,7,3,3,8,1,7,0
370,BLR,1995,3,3,4,3,3,2,3,3,0,0
370,BLR,1996,2,1,4,2,4,2,0,7,-7,0
370,BLR,1997,2,1,4,2,4,2,0,7,-7,0
370,BLR,1998,2,1,4,2,4,2,0,7,-7,0
370,BLR,1999,2,1,4,2,4,2,0,7,-7,0
370,BLR,2000,2,1,4,2,4,2,0,7,-7,0
370,BLR,2001,2,1,4,2,4,2,0,7,-7,0
370,BLR,2002,2,1,4,2,4,2,0,7,-7,0
370,BLR,2003,2,1,4,2,4,2,0,7,-7,0
370,BLR,2004,2,1,4,2,4,2,0,7,-7,0
370,BLR,2005,2,1,4,2,4,2,0,7,-7,0
370,BLR,2006,2,1,4,2,4,2,0,7,-7,0
370,BLR,2007,2,1,4,2,4,2,0,7,-7,0
371,ARM,1991,3,3,4,5,2,4,7,0,7,0
371,ARM,1992,3,3,4,5,2,4,7,0,7,0
371,ARM,1993,3,3,4,5,2,4,7,0,7,0
371,ARM,1994,3,3,4,5,2,4,7,0,7,0
371,ARM,1995,3,3,4,3,2,3,4,1,3,0
371,ARM,1996,2,1,4,3,4,2,0,6,-6,0
371,ARM,1997,2,1,4,3,4,2,0,6,-6,0
371,ARM,1998,2,2,4,5,3,4,6,1,5,0
371,ARM,1999,2,2,4,5,3,4,6,1,5,0
371,ARM,2000,2,2,4,5,3,4,6,1,5,0
371,ARM,2001,2,2,4,5,3,4,6,1,5,0
371,ARM,2002,2,2,4,5,3,4,6,1,5,0
371,ARM,2003,2,2,4,5,2,3,5,0,5,0
371,ARM,2004,2,2,4,5,2,3,5,0,5,0
371,ARM,2005,2,2,4,5,2,3,5,0,5,0
371,ARM,2006,2,2,4,5,2,3,5,0,5,0
371,ARM,2007,2,2,4,5,2,3,5,0,5,0
372,GEO,1991,2,2,4,5,3,3,5,1,4,0
372,GEO,1992,2,2,4,5,3,3,5,1,4,0
372,GEO,1993,2,2,4,5,3,3,5,1,4,0
372,GEO,1994,2,2,4,5,3,3,5,1,4,0
372,GEO,1995,2,2,4,5,3,4,6,1,5,0
372,GEO,1996,2,2,4,5,3,4,6,1,5,0
372,GEO,1997,2,2,4,5,3,4,6,1,5,0
372,GEO,1998,2,2,4,5,3,4,6,1,5,0
372,GEO,1999,2,2,4,5,3,4,6,1,5,0
372,GEO,2000,2,2,4,5,2,3,5,0,5,0
372,GEO,2001,2,2,4,5,2,3,5,0,5,0
372,GEO,2002,2,2,4,5,2,3,5,0,5,0
372,GEO,2003,2,2,4,5,2,3,5,0,5,0
372,GEO,2004,3,3,4,5,2,4,7,0,7,0
372,GEO,2005,3,3,4,5,2,4,7,0,7,0
372,GEO,2006,3,3,4,5,2,4,7,0,7,0
372,GEO,2007,3,3,4,5,3,4,7,1,6,0
373,AZE,1991,2,1,4,3,3,3,1,4,-3,0
373,AZE,1992,2,2,4,3,3,3,3,2,1,0
373,AZE,1993,2,1,4,3,3,3,1,4,-3,0
373,AZE,1994,2,1,4,3,3,3,1,4,-3,0
373,AZE,1995,2,1,4,2,3,2,0,6,-6,0
373,AZE,1996,2,1,4,2,3,2,0,6,-6,0
373,AZE,1997,2,1,4,2,3,2,0,6,-6,0
373,AZE,1998,2,1,4,2,4,2,0,7,-7,0
373,AZE,1999,2,1,4,2,4,2,0,7,-7,0
373,AZE,2000,2,1,4,2,4,2,0,7,-7,0
373,AZE,2001,2,1,4,2,4,2,0,7,-7,0
373,AZE,2002,2,1,4,2,4,2,0,7,-7,0
373,AZE,2003,2,1,4,2,4,2,0,7,-7,0
373,AZE,2004,2,1,4,2,4,2,0,7,-7,0
373,AZE,2005,2,1,4,2,4,2,0,7,-7,0
373,AZE,2006,2,1,4,2,4,2,0,7,-7,0
373,AZE,2007,2,1,4,2,4,2,0,7,-7,0
375,FIN,1917,3,3,4,7,2,3,8,0,8,0
375,FIN,1918,3,3,4,7,2,3,8,0,8,0
375,FIN,1919,3,3,4,7,5,5,10,0,10,0
375,FIN,1920,3,3,4,7,5,5,10,0,10,0
375,FIN,1921,3,3,4,7,5,5,10,0,10,0
375,FIN,1922,3,3,4,7,5,5,10,0,10,0
375,FIN,1923,3,3,4,7,5,5,10,0,10,0
375,FIN,1924,3,3,4,7,5,5,10,0,10,0
375,FIN,1925,3,3,4,7,5,5,10,0,10,0
375,FIN,1926,3,3,4,7,5,5,10,0,10,0
375,FIN,1927,3,3,4,7,5,5,10,0,10,0
375,FIN,1928,3,3,4,7,5,5,10,0,10,0
375,FIN,1929,3,3,4,7,5,5,10,0,10,0
375,FIN,1930,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
375,FIN,1931,3,3,4,7,4,2,7,3,4,0
375,FIN,1932,3,3,4,7,4,2,7,3,4,0
375,FIN,1933,3,3,4,7,4,2,7,3,4,0
375,FIN,1934,3,3,4,7,4,2,7,3,4,0
375,FIN,1935,3,3,4,7,4,2,7,3,4,0
375,FIN,1936,3,3,4,7,4,2,7,3,4,0
375,FIN,1937,3,3,4,7,4,2,7,3,4,0
375,FIN,1938,3,3,4,7,4,2,7,3,4,0
375,FIN,1939,3,3,4,7,4,2,7,3,4,0
375,FIN,1940,3,3,4,7,4,2,7,3,4,0
375,FIN,1941,3,3,4,7,4,2,7,3,4,0
375,FIN,1942,3,3,4,7,4,2,7,3,4,0
375,FIN,1943,3,3,4,7,4,2,7,3,4,0
375,FIN,1944,3,3,4,7,5,5,10,0,10,0
375,FIN,1945,3,3,4,7,5,5,10,0,10,0
375,FIN,1946,3,3,4,7,5,5,10,0,10,0
375,FIN,1947,3,3,4,7,5,5,10,0,10,0
375,FIN,1948,3,3,4,7,5,5,10,0,10,0
375,FIN,1949,3,3,4,7,5,5,10,0,10,0
375,FIN,1950,3,3,4,7,5,5,10,0,10,0
375,FIN,1951,3,3,4,7,5,5,10,0,10,0
375,FIN,1952,3,3,4,7,5,5,10,0,10,0
375,FIN,1953,3,3,4,7,5,5,10,0,10,0
375,FIN,1954,3,3,4,7,5,5,10,0,10,0
375,FIN,1955,3,3,4,7,5,5,10,0,10,0
375,FIN,1956,3,3,4,7,5,5,10,0,10,0
375,FIN,1957,3,3,4,7,5,5,10,0,10,0
375,FIN,1958,3,3,4,7,5,5,10,0,10,0
375,FIN,1959,3,3,4,7,5,5,10,0,10,0
375,FIN,1960,3,3,4,7,5,5,10,0,10,0
375,FIN,1961,3,3,4,7,5,5,10,0,10,0
375,FIN,1962,3,3,4,7,5,5,10,0,10,0
375,FIN,1963,3,3,4,7,5,5,10,0,10,0
375,FIN,1964,3,3,4,7,5,5,10,0,10,0
375,FIN,1965,3,3,4,7,5,5,10,0,10,0
375,FIN,1966,3,3,4,7,5,5,10,0,10,0
375,FIN,1967,3,3,4,7,5,5,10,0,10,0
375,FIN,1968,3,3,4,7,5,5,10,0,10,0
375,FIN,1969,3,3,4,7,5,5,10,0,10,0
375,FIN,1970,3,3,4,7,5,5,10,0,10,0
375,FIN,1971,3,3,4,7,5,5,10,0,10,0
375,FIN,1972,3,3,4,7,5,5,10,0,10,0
375,FIN,1973,3,3,4,7,5,5,10,0,10,0
375,FIN,1974,3,3,4,7,5,5,10,0,10,0
375,FIN,1975,3,3,4,7,5,5,10,0,10,0
375,FIN,1976,3,3,4,7,5,5,10,0,10,0
375,FIN,1977,3,3,4,7,5,5,10,0,10,0
375,FIN,1978,3,3,4,7,5,5,10,0,10,0
375,FIN,1979,3,3,4,7,5,5,10,0,10,0
375,FIN,1980,3,3,4,7,5,5,10,0,10,0
375,FIN,1981,3,3,4,7,5,5,10,0,10,0
375,FIN,1982,3,3,4,7,5,5,10,0,10,0
375,FIN,1983,3,3,4,7,5,5,10,0,10,0
375,FIN,1984,3,3,4,7,5,5,10,0,10,0
375,FIN,1985,3,3,4,7,5,5,10,0,10,0
375,FIN,1986,3,3,4,7,5,5,10,0,10,0
375,FIN,1987,3,3,4,7,5,5,10,0,10,0
375,FIN,1988,3,3,4,7,5,5,10,0,10,0
375,FIN,1989,3,3,4,7,5,5,10,0,10,0
375,FIN,1990,3,3,4,7,5,5,10,0,10,0
375,FIN,1991,3,3,4,7,5,5,10,0,10,0
375,FIN,1992,3,3,4,7,5,5,10,0,10,0
375,FIN,1993,3,3,4,7,5,5,10,0,10,0
375,FIN,1994,3,3,4,7,5,5,10,0,10,0
375,FIN,1995,3,3,4,7,5,5,10,0,10,0
375,FIN,1996,3,3,4,7,5,5,10,0,10,0
375,FIN,1997,3,3,4,7,5,5,10,0,10,0
375,FIN,1998,3,3,4,7,5,5,10,0,10,0
375,FIN,1999,3,3,4,7,5,5,10,0,10,0
375,FIN,2000,3,3,4,7,5,5,10,0,10,0
375,FIN,2001,3,3,4,7,5,5,10,0,10,0
375,FIN,2002,3,3,4,7,5,5,10,0,10,0
375,FIN,2003,3,3,4,7,5,5,10,0,10,0
375,FIN,2004,3,3,4,7,5,5,10,0,10,0
375,FIN,2005,3,3,4,7,5,5,10,0,10,0
375,FIN,2006,3,3,4,7,5,5,10,0,10,0
375,FIN,2007,3,3,4,7,5,5,10,0,10,0
380,SWD,1816,3,1,1,3,4,1,0,8,-8,0
380,SWD,1817,3,1,1,3,4,1,0,8,-8,0
380,SWD,1818,3,1,1,3,4,1,0,8,-8,0
380,SWD,1819,3,1,1,3,4,1,0,8,-8,0
380,SWD,1820,3,1,1,3,4,1,0,8,-8,0
380,SWD,1821,3,1,1,3,4,1,0,8,-8,0
380,SWD,1822,3,1,1,3,4,1,0,8,-8,0
380,SWD,1823,3,1,1,3,4,1,0,8,-8,0
380,SWD,1824,3,1,1,3,4,1,0,8,-8,0
380,SWD,1825,3,1,1,3,4,1,0,8,-8,0
380,SWD,1826,3,1,1,3,4,1,0,8,-8,0
380,SWD,1827,3,1,1,3,4,1,0,8,-8,0
380,SWD,1828,3,1,1,3,4,1,0,8,-8,0
380,SWD,1829,3,1,1,3,4,1,0,8,-8,0
380,SWD,1830,3,1,1,3,4,1,0,8,-8,0
380,SWD,1831,3,1,1,3,4,1,0,8,-8,0
380,SWD,1832,3,1,1,3,4,1,0,8,-8,0
380,SWD,1833,3,1,1,3,4,1,0,8,-8,0
380,SWD,1834,3,1,1,3,4,1,0,8,-8,0
380,SWD,1835,3,1,1,3,4,1,0,8,-8,0
380,SWD,1836,3,1,1,3,4,1,0,8,-8,0
380,SWD,1837,3,1,1,3,4,1,0,8,-8,0
380,SWD,1838,3,1,1,3,4,1,0,8,-8,0
380,SWD,1839,3,1,1,3,4,1,0,8,-8,0
380,SWD,1840,3,1,1,3,4,1,0,8,-8,0
380,SWD,1841,3,1,1,3,4,1,0,8,-8,0
380,SWD,1842,3,1,1,3,4,2,0,7,-7,0
380,SWD,1843,3,1,1,3,4,2,0,7,-7,0
380,SWD,1844,3,1,1,3,4,2,0,7,-7,0
380,SWD,1845,3,1,1,3,4,2,0,7,-7,0
380,SWD,1846,3,1,1,3,4,2,0,7,-7,0
380,SWD,1847,3,1,1,3,4,2,0,7,-7,0
380,SWD,1848,3,1,1,3,4,2,0,7,-7,0
380,SWD,1849,3,1,1,3,4,2,0,7,-7,0
380,SWD,1850,3,1,1,3,4,2,0,7,-7,0
380,SWD,1851,3,1,1,3,4,2,0,7,-7,0
380,SWD,1852,3,1,1,3,4,2,0,7,-7,0
380,SWD,1853,3,1,1,3,4,2,0,7,-7,0
380,SWD,1854,3,1,1,3,4,2,0,7,-7,0
380,SWD,1855,3,1,1,4,4,2,1,6,-5,0
380,SWD,1856,3,1,1,4,4,2,1,6,-5,0
380,SWD,1857,3,1,1,4,4,2,1,6,-5,0
380,SWD,1858,3,1,1,4,4,2,1,6,-5,0
380,SWD,1859,3,1,1,4,4,2,1,6,-5,0
380,SWD,1860,3,1,1,4,4,2,1,6,-5,0
380,SWD,1861,3,1,1,4,4,2,1,6,-5,0
380,SWD,1862,3,1,1,4,4,2,1,6,-5,0
380,SWD,1863,3,1,1,4,4,2,1,6,-5,0
380,SWD,1864,3,1,1,4,4,2,1,6,-5,0
380,SWD,1865,3,1,1,4,4,2,1,6,-5,0
380,SWD,1866,3,1,1,4,4,2,1,6,-5,0
380,SWD,1867,3,1,1,4,4,2,1,6,-5,0
380,SWD,1868,3,1,1,4,4,2,1,6,-5,0
380,SWD,1869,3,1,1,4,4,2,1,6,-5,0
380,SWD,1870,3,1,2,5,4,2,2,6,-4,0
380,SWD,1871,3,1,2,5,4,2,2,6,-4,0
380,SWD,1872,3,1,2,5,4,2,2,6,-4,0
